Date,Price,Open,High,Low,Vol.,Change %
22-Apr-09,4030.70,3987.50,4036.00,3948.20,-,1.08%
21-Apr-09,3987.50,3990.90,4019.20,3897.30,-,-0.09%
20-Apr-09,3990.90,4092.80,4112.80,3962.90,-,-2.49%
17-Apr-09,4092.80,4053.00,4114.30,4043.20,-,0.98%
16-Apr-09,4053.00,3968.40,4053.00,3963.60,-,2.13%
15-Apr-09,3968.40,3989.00,4023.40,3941.60,-,-0.52%
14-Apr-09,3989.00,3983.70,4039.70,3939.60,-,0.13%
9-Apr-09,3983.70,3925.50,3986.30,3912.00,-,1.48%
8-Apr-09,3925.50,3930.50,3940.40,3876.10,-,-0.13%
7-Apr-09,3930.50,3993.50,4039.50,3909.90,-,-1.58%
6-Apr-09,3993.50,4029.70,4097.20,3959.60,-,-0.90%
3-Apr-09,4029.70,4125.00,4132.90,4015.60,-,-2.31%
2-Apr-09,4125.00,3955.60,4137.90,3955.60,-,4.28%
1-Apr-09,3955.60,3926.10,3972.70,3838.20,-,0.75%
31-Mar-09,3926.10,3762.90,3930.60,3762.90,-,4.34%
30-Mar-09,3762.90,3898.90,3898.90,3762.90,-,-3.49%
27-Mar-09,3898.90,3925.20,3950.30,3877.60,-,-0.67%
26-Mar-09,3925.20,3900.30,3929.50,3877.80,-,0.64%
25-Mar-09,3900.30,3911.50,3939.20,3853.00,-,-0.29%
24-Mar-09,3911.50,3952.80,3992.40,3878.40,-,-1.04%
23-Mar-09,3952.80,3842.90,3978.60,3842.90,-,2.86%
20-Mar-09,3842.90,3816.90,3854.90,3777.70,-,0.68%
19-Mar-09,3816.90,3805.00,3912.60,3793.70,-,0.31%
18-Mar-09,3805.00,3857.10,3901.60,3768.50,-,-1.35%
17-Mar-09,3857.10,3864.00,3864.00,3793.10,-,-0.18%
16-Mar-09,3864.00,3753.70,3864.00,3753.70,-,2.94%
13-Mar-09,3753.70,3712.10,3816.00,3712.10,-,1.12%
12-Mar-09,3712.10,3693.80,3725.60,3616.50,-,0.50%
11-Mar-09,3693.80,3715.20,3763.20,3652.00,-,-0.58%
10-Mar-09,3715.20,3542.40,3726.30,3516.30,-,4.88%
9-Mar-09,3542.40,3530.70,3564.80,3460.70,-,0.33%
6-Mar-09,3530.70,3529.90,3590.20,3492.10,-,0.02%
5-Mar-09,3529.90,3645.90,3645.90,3526.40,-,-3.18%
4-Mar-09,3645.90,3512.10,3649.50,3512.10,-,3.81%
3-Mar-09,3512.10,3625.80,3676.90,3497.30,-,-3.14%
2-Mar-09,3625.80,3830.10,3830.10,3625.80,-,-5.33%
27-Feb-09,3830.10,3915.60,3915.60,3760.70,-,-2.18%
26-Feb-09,3915.60,3849.00,3948.20,3849.00,-,1.73%
25-Feb-09,3849.00,3816.40,3884.10,3803.90,-,0.85%
24-Feb-09,3816.40,3850.70,3852.30,3772.40,-,-0.89%
23-Feb-09,3850.70,3889.10,3960.00,3844.90,-,-0.99%
20-Feb-09,3889.10,4018.40,4018.40,3877.80,-,-3.22%
19-Feb-09,4018.40,4006.80,4045.20,3983.90,-,0.29%
18-Feb-09,4006.80,4034.10,4056.50,3938.10,-,-0.68%
17-Feb-09,4034.10,4134.80,4134.80,3995.40,-,-2.44%
16-Feb-09,4134.80,4189.60,4189.60,4127.30,-,-1.31%
13-Feb-09,4189.60,4202.20,4291.60,4168.00,-,-0.30%
12-Feb-09,4202.20,4234.30,4234.30,4135.10,-,-0.76%
11-Feb-09,4234.30,4213.10,4244.50,4182.10,-,0.50%
10-Feb-09,4213.10,4307.60,4309.50,4210.50,-,-2.19%
9-Feb-09,4307.60,4291.90,4334.00,4244.00,-,0.37%
6-Feb-09,4291.90,4228.90,4330.70,4225.60,-,1.49%
5-Feb-09,4228.90,4228.60,4235.30,4133.50,-,0.01%
4-Feb-09,4228.60,4164.50,4262.70,4160.40,-,1.54%
3-Feb-09,4164.50,4077.80,4173.20,4043.40,-,2.13%
2-Feb-09,4077.80,4149.60,4149.60,4036.90,-,-1.73%
30-Jan-09,4149.60,4190.10,4228.00,4125.20,-,-0.97%
29-Jan-09,4190.10,4295.20,4295.20,4147.70,-,-2.45%
28-Jan-09,4295.20,4194.40,4317.60,4194.40,-,2.40%
27-Jan-09,4194.40,4209.00,4211.00,4130.80,-,-0.35%
26-Jan-09,4209.00,4052.50,4225.20,4039.40,-,3.86%
23-Jan-09,4052.50,4052.20,4070.80,3956.70,-,0.01%
22-Jan-09,4052.20,4059.90,4153.90,4046.40,-,-0.19%
21-Jan-09,4059.90,4091.40,4112.80,4001.40,-,-0.77%
20-Jan-09,4091.40,4108.50,4184.30,4060.60,-,-0.42%
19-Jan-09,4108.50,4147.10,4251.90,4032.40,-,-0.93%
16-Jan-09,4147.10,4121.10,4251.70,4121.10,-,0.63%
15-Jan-09,4121.10,4180.60,4199.40,4090.90,-,-1.42%
14-Jan-09,4180.60,4399.10,4426.50,4115.40,-,-4.97%
13-Jan-09,4399.10,4426.20,4426.20,4321.30,-,-0.61%
12-Jan-09,4426.20,4448.50,4471.30,4402.30,-,-0.50%
9-Jan-09,4448.50,4505.40,4534.80,4431.90,-,-1.26%
8-Jan-09,4505.40,4507.50,4514.70,4410.50,-,-0.05%
7-Jan-09,4507.50,4638.90,4638.90,4478.00,-,-2.83%
6-Jan-09,4638.90,4579.60,4675.70,4562.00,-,1.29%
5-Jan-09,4579.60,4561.80,4618.10,4520.80,-,0.39%
2-Jan-09,4561.80,4434.20,4561.80,4430.00,-,2.88%
31-Dec-08,4434.20,4392.70,4456.20,4392.70,-,0.94%
30-Dec-08,4392.70,4319.40,4406.10,4319.40,-,1.70%
29-Dec-08,4319.40,4216.60,4326.30,4216.60,-,2.44%
24-Dec-08,4216.60,4256.00,4256.00,4205.20,-,-0.93%
23-Dec-08,4256.00,4249.20,4307.10,4244.20,-,0.16%
22-Dec-08,4249.20,4286.90,4305.40,4219.80,-,-0.88%
19-Dec-08,4286.90,4330.70,4330.70,4200.70,-,-1.01%
18-Dec-08,4330.70,4324.20,4352.70,4282.60,-,0.15%
17-Dec-08,4324.20,4309.10,4341.10,4231.10,-,0.35%
16-Dec-08,4309.10,4277.60,4330.10,4246.10,-,0.74%
15-Dec-08,4277.60,4280.40,4340.70,4238.90,-,-0.07%
12-Dec-08,4280.40,4388.70,4388.70,4201.90,-,-2.47%
11-Dec-08,4388.70,4367.30,4430.30,4307.80,-,0.49%
10-Dec-08,4367.30,4381.30,4407.10,4330.00,-,-0.32%
9-Dec-08,4381.30,4300.10,4413.00,4232.60,-,1.89%
8-Dec-08,4300.10,4049.40,4318.00,4049.40,-,6.19%
5-Dec-08,4049.40,4163.60,4163.60,4002.20,-,-2.74%
4-Dec-08,4163.60,4170.00,4261.10,4090.00,-,-0.15%
3-Dec-08,4170.00,4122.90,4190.90,4042.30,-,1.14%
2-Dec-08,4122.90,4065.50,4137.10,3973.30,-,1.41%
1-Dec-08,4065.50,4288.00,4288.00,4038.40,-,-5.19%
28-Nov-08,4288.00,4226.10,4288.00,4192.50,-,1.46%
27-Nov-08,4226.10,4152.70,4241.70,4152.70,-,1.77%
26-Nov-08,4152.70,4171.30,4198.70,4050.70,-,-0.45%
25-Nov-08,4171.30,4153.00,4268.30,4069.30,-,0.44%
24-Nov-08,4153.00,3781.00,4153.10,3781.00,-,9.84%
21-Nov-08,3781.00,3875.00,3946.70,3734.10,-,-2.43%
20-Nov-08,3875.00,4005.70,4005.70,3812.20,-,-3.26%
19-Nov-08,4005.70,4208.50,4213.20,3999.10,-,-4.82%
18-Nov-08,4208.50,4132.20,4208.50,4033.40,-,1.85%
17-Nov-08,4132.20,4233.00,4236.40,4110.70,-,-2.38%
14-Nov-08,4233.00,4169.20,4342.30,4169.20,-,1.53%
13-Nov-08,4169.20,4182.00,4198.70,4079.60,-,-0.31%
12-Nov-08,4182.00,4246.70,4333.40,4134.50,-,-1.52%
11-Nov-08,4246.70,4403.90,4403.90,4231.50,-,-3.57%
10-Nov-08,4403.90,4365.00,4524.90,4365.00,-,0.89%
7-Nov-08,4365.00,4272.40,4408.10,4263.80,-,2.17%
6-Nov-08,4272.40,4530.70,4530.70,4260.30,-,-5.70%
5-Nov-08,4530.70,4639.50,4639.50,4495.70,-,-2.35%
4-Nov-08,4639.50,4443.30,4639.50,4404.20,-,4.42%
3-Nov-08,4443.30,4377.30,4443.30,4348.30,-,1.51%
31-Oct-08,4377.30,4291.60,4383.90,4195.10,-,2.00%
30-Oct-08,4291.60,4242.50,4352.50,4200.20,-,1.16%
29-Oct-08,4242.50,3926.40,4242.50,3926.40,-,8.05%
28-Oct-08,3926.40,3852.60,4034.00,3847.60,-,1.92%
27-Oct-08,3852.60,3883.40,3911.60,3665.20,-,-0.79%
24-Oct-08,3883.40,4087.80,4087.80,3715.20,-,-5.00%
23-Oct-08,4087.80,4040.90,4108.40,3927.60,-,1.16%
22-Oct-08,4040.90,4229.70,4229.70,4031.80,-,-4.46%
21-Oct-08,4229.70,4282.70,4347.70,4212.40,-,-1.24%
20-Oct-08,4282.70,4063.00,4282.70,4063.00,-,5.41%
17-Oct-08,4063.00,3861.40,4077.60,3861.30,-,5.22%
16-Oct-08,3861.40,4079.60,4079.60,3808.10,-,-5.35%
15-Oct-08,4079.60,4394.20,4394.20,4052.00,-,-7.16%
14-Oct-08,4394.20,4256.90,4534.40,4256.90,-,3.23%
13-Oct-08,4256.90,3932.10,4256.90,3932.10,-,8.26%
10-Oct-08,3932.10,4313.80,4313.80,3874.00,-,-8.85%
9-Oct-08,4313.80,4366.70,4512.50,4274.40,-,-1.21%
8-Oct-08,4366.70,4605.20,4654.20,4245.30,-,-5.18%
7-Oct-08,4605.20,4589.20,4745.00,4517.50,-,0.35%
6-Oct-08,4589.20,4980.30,4980.30,4549.70,-,-7.85%
3-Oct-08,4980.30,4870.30,5003.90,4832.10,-,2.26%
2-Oct-08,4870.30,4959.60,5052.00,4862.10,-,-1.80%
1-Oct-08,4959.60,4902.50,5012.20,4891.50,-,1.16%
30-Sep-08,4902.50,4818.80,4953.40,4671.00,-,1.74%
29-Sep-08,4818.80,5088.50,5088.50,4818.80,-,-5.30%
26-Sep-08,5088.50,5197.00,5197.00,5057.30,-,-2.09%
25-Sep-08,5197.00,5095.60,5211.60,5060.70,-,1.99%
24-Sep-08,5095.60,5136.10,5167.40,5087.30,-,-0.79%
23-Sep-08,5136.10,5236.30,5236.30,5076.30,-,-1.91%
22-Sep-08,5236.30,5311.30,5339.30,5236.30,-,-1.41%
19-Sep-08,5311.30,4880.00,5351.20,4857.10,-,8.84%
18-Sep-08,4880.00,4912.40,5015.90,4860.70,-,-0.66%
17-Sep-08,4912.40,5025.60,5124.40,4903.30,-,-2.25%
16-Sep-08,5025.60,5204.20,5204.20,4961.20,-,-3.43%
15-Sep-08,5204.20,5416.70,5416.70,5124.90,-,-3.92%
12-Sep-08,5416.70,5318.40,5416.70,5318.40,-,1.85%
11-Sep-08,5318.40,5366.20,5377.90,5258.10,-,-0.89%
10-Sep-08,5366.20,5415.60,5419.50,5327.80,-,-0.91%
9-Sep-08,5415.60,5446.30,5524.80,5386.90,-,-0.56%
8-Sep-08,5446.30,5240.70,5447.60,5240.70,-,3.92%
5-Sep-08,5240.70,5362.10,5362.10,5227.60,-,-2.26%
4-Sep-08,5362.10,5499.70,5541.70,5362.10,-,-2.50%
3-Sep-08,5499.70,5620.70,5620.70,5492.10,-,-2.15%
2-Sep-08,5620.70,5602.80,5646.50,5574.90,-,0.32%
1-Sep-08,5602.80,5636.60,5636.60,5573.80,-,-0.60%
29-Aug-08,5636.60,5601.20,5649.10,5587.40,-,0.63%
28-Aug-08,5601.20,5528.10,5634.00,5496.90,-,1.32%
27-Aug-08,5528.10,5470.70,5540.80,5434.70,-,1.05%
26-Aug-08,5470.70,5505.60,5505.60,5369.30,-,-0.63%
22-Aug-08,5505.60,5370.20,5505.60,5368.00,-,2.52%
21-Aug-08,5370.20,5371.80,5408.00,5311.40,-,-0.03%
20-Aug-08,5371.80,5320.40,5384.20,5320.40,-,0.97%
19-Aug-08,5320.40,5450.20,5450.20,5317.10,-,-2.38%
18-Aug-08,5450.20,5454.80,5498.70,5425.30,-,-0.08%
15-Aug-08,5454.80,5497.40,5538.80,5432.20,-,-0.77%
14-Aug-08,5497.40,5448.60,5539.60,5445.60,-,0.90%
13-Aug-08,5448.60,5534.50,5534.50,5437.10,-,-1.55%
12-Aug-08,5534.50,5541.80,5569.20,5491.30,-,-0.13%
11-Aug-08,5541.80,5489.20,5541.80,5477.70,-,0.96%
8-Aug-08,5489.20,5477.50,5507.20,5410.80,-,0.21%
7-Aug-08,5477.50,5486.10,5539.30,5450.90,-,-0.16%
6-Aug-08,5486.10,5454.50,5498.60,5440.10,-,0.58%
5-Aug-08,5454.50,5320.20,5454.50,5299.70,-,2.52%
4-Aug-08,5320.20,5354.70,5414.70,5310.30,-,-0.64%
1-Aug-08,5354.70,5411.90,5411.90,5321.30,-,-1.06%
31-Jul-08,5411.90,5420.70,5456.10,5371.30,-,-0.16%
30-Jul-08,5420.70,5319.20,5435.90,5319.20,-,1.91%
29-Jul-08,5319.20,5312.60,5354.60,5261.40,-,0.12%
28-Jul-08,5312.60,5352.60,5365.80,5308.40,-,-0.75%
25-Jul-08,5352.60,5362.30,5375.20,5291.40,-,-0.18%
24-Jul-08,5362.30,5449.90,5463.70,5345.10,-,-1.61%
23-Jul-08,5449.90,5364.10,5467.20,5364.10,-,1.60%
22-Jul-08,5364.10,5404.30,5404.30,5282.80,-,-0.74%
21-Jul-08,5404.30,5376.40,5445.80,5334.60,-,0.52%
18-Jul-08,5376.40,5286.30,5376.40,5216.60,-,1.70%
17-Jul-08,5286.30,5150.60,5320.50,5150.60,-,2.63%
16-Jul-08,5150.60,5171.90,5210.10,5071.10,-,-0.41%
15-Jul-08,5171.90,5300.40,5300.40,5119.00,-,-2.42%
14-Jul-08,5300.40,5261.60,5373.20,5261.60,-,0.74%
11-Jul-08,5261.60,5406.80,5461.80,5261.60,-,-2.69%
10-Jul-08,5406.80,5529.60,5529.60,5392.60,-,-2.22%
9-Jul-08,5529.60,5440.50,5538.20,5440.50,-,1.64%
8-Jul-08,5440.50,5512.70,5512.70,5358.70,-,-1.31%
7-Jul-08,5512.70,5412.80,5516.40,5400.10,-,1.85%
4-Jul-08,5412.80,5476.60,5490.20,5394.00,-,-1.16%
3-Jul-08,5476.60,5426.30,5490.60,5358.50,-,0.93%
2-Jul-08,5426.30,5479.90,5566.80,5426.30,-,-0.98%
1-Jul-08,5479.90,5625.90,5625.90,5466.30,-,-2.60%
30-Jun-08,5625.90,5529.90,5625.90,5520.20,-,1.74%
27-Jun-08,5529.90,5518.20,5555.20,5470.90,-,0.21%
26-Jun-08,5518.20,5666.10,5666.10,5518.20,-,-2.61%
25-Jun-08,5666.10,5634.70,5669.60,5634.70,-,0.56%
24-Jun-08,5634.70,5667.20,5693.80,5581.60,-,-0.57%
23-Jun-08,5667.20,5620.80,5679.20,5603.20,-,0.83%
20-Jun-08,5620.80,5708.40,5731.90,5597.00,-,-1.53%
19-Jun-08,5708.40,5756.90,5786.40,5707.20,-,-0.84%
18-Jun-08,5756.90,5861.90,5861.90,5735.40,-,-1.79%
17-Jun-08,5861.90,5794.60,5930.30,5794.60,-,1.16%
16-Jun-08,5794.60,5802.80,5832.60,5759.60,-,-0.14%
13-Jun-08,5802.80,5790.50,5818.30,5719.50,-,0.21%
12-Jun-08,5790.50,5723.30,5797.80,5719.80,-,1.17%
11-Jun-08,5723.30,5827.30,5859.40,5708.30,-,-1.78%
10-Jun-08,5827.30,5877.60,5877.60,5813.40,-,-0.86%
9-Jun-08,5877.60,5906.80,5938.50,5869.60,-,-0.49%
6-Jun-08,5906.80,5995.30,6074.50,5906.50,-,-1.48%
5-Jun-08,5995.30,5970.10,6005.10,5941.00,-,0.42%
4-Jun-08,5970.10,6057.70,6057.70,5933.30,-,-1.45%
3-Jun-08,6057.70,6007.60,6059.00,5993.30,-,0.83%
2-Jun-08,6007.60,6053.50,6060.80,5978.40,-,-0.76%
30-May-08,6053.50,6068.10,6111.60,6044.70,-,-0.24%
29-May-08,6068.10,6069.60,6130.50,6041.10,-,-0.02%
28-May-08,6069.60,6058.50,6122.20,6052.50,-,0.18%
27-May-08,6058.50,6087.30,6141.70,6048.70,-,-0.47%
23-May-08,6087.30,6181.60,6182.90,6087.30,-,-1.53%
22-May-08,6181.60,6198.10,6226.20,6159.40,-,-0.27%
21-May-08,6198.10,6191.60,6257.30,6183.50,-,0.10%
20-May-08,6191.60,6376.50,6376.50,6191.60,-,-2.90%
19-May-08,6376.50,6304.30,6377.00,6302.80,-,1.15%
16-May-08,6304.30,6251.80,6348.60,6251.80,-,0.84%
15-May-08,6251.80,6216.00,6258.50,6168.80,-,0.58%
14-May-08,6216.00,6211.90,6253.10,6167.90,-,0.07%
13-May-08,6211.90,6220.60,6268.10,6142.30,-,-0.14%
12-May-08,6220.60,6204.70,6251.90,6184.80,-,0.26%
9-May-08,6204.70,6270.80,6270.80,6167.60,-,-1.05%
8-May-08,6270.80,6256.50,6273.30,6217.00,-,0.16%
7-May-08,6261.00,6215.20,6275.00,6214.10,-,0.74%
6-May-08,6215.20,6215.50,6233.70,6155.90,-,0.00%
2-May-08,6215.50,6087.30,6223.90,6087.30,-,2.11%
1-May-08,6087.30,6087.30,6118.20,6066.00,-,0.00%
30-Apr-08,6087.30,6089.40,6120.30,6035.80,-,-0.03%
29-Apr-08,6089.40,6090.40,6133.50,6051.60,-,-0.02%
28-Apr-08,6090.40,6091.40,6134.50,6083.50,-,-0.02%
25-Apr-08,6091.40,6050.70,6098.80,6045.50,-,0.67%
24-Apr-08,6050.70,6083.60,6083.60,5951.90,-,-0.54%
23-Apr-08,6083.60,6034.70,6083.60,5978.80,-,0.81%
22-Apr-08,6034.70,6053.00,6072.00,6007.50,-,-0.30%
21-Apr-08,6053.00,6056.50,6089.50,6021.20,-,-0.06%
18-Apr-08,6056.50,5980.40,6062.10,5974.30,-,1.27%
17-Apr-08,5980.40,6046.20,6086.40,5973.90,-,-1.09%
16-Apr-08,6046.20,5906.90,6046.20,5906.90,-,2.36%
15-Apr-08,5906.90,5831.60,5943.30,5831.60,-,1.29%
14-Apr-08,5831.60,5895.50,5895.50,5827.00,-,-1.08%
11-Apr-08,5895.50,5965.10,6016.30,5866.10,-,-1.17%
10-Apr-08,5965.10,5983.90,6003.20,5881.90,-,-0.31%
9-Apr-08,5983.90,5990.20,6015.60,5947.20,-,-0.11%
8-Apr-08,5990.20,6014.80,6014.80,5942.20,-,-0.41%
7-Apr-08,6014.80,5947.10,6014.80,5947.10,-,1.14%
4-Apr-08,5947.10,5891.30,5948.00,5888.00,-,0.95%
3-Apr-08,5891.30,5915.90,5935.20,5864.00,-,-0.42%
2-Apr-08,5915.90,5852.60,5920.10,5827.20,-,1.08%
1-Apr-08,5852.60,5702.10,5865.80,5670.40,-,2.64%
31-Mar-08,5702.10,5692.90,5715.10,5585.60,-,0.16%
28-Mar-08,5692.90,5717.50,5747.20,5673.70,-,-0.43%
27-Mar-08,5717.50,5660.40,5735.00,5650.90,-,1.01%
26-Mar-08,5660.40,5689.10,5689.10,5639.10,-,-0.50%
25-Mar-08,5689.10,5495.20,5704.30,5495.20,-,3.53%
20-Mar-08,5495.20,5545.60,5545.60,5461.90,-,-0.91%
19-Mar-08,5545.60,5605.80,5653.60,5524.80,-,-1.07%
18-Mar-08,5605.80,5414.40,5610.00,5414.40,-,3.54%
17-Mar-08,5414.40,5631.70,5631.70,5414.40,-,-3.86%
14-Mar-08,5631.70,5692.40,5782.00,5595.80,-,-1.07%
13-Mar-08,5692.40,5776.40,5776.40,5628.90,-,-1.45%
12-Mar-08,5776.40,5690.40,5812.70,5690.40,-,1.51%
11-Mar-08,5690.40,5629.10,5783.40,5629.10,-,1.09%
10-Mar-08,5629.10,5699.90,5718.80,5616.60,-,-1.24%
7-Mar-08,5699.90,5766.40,5766.40,5655.70,-,-1.15%
6-Mar-08,5766.40,5853.50,5871.10,5753.10,-,-1.49%
5-Mar-08,5853.50,5767.70,5860.50,5763.90,-,1.49%
4-Mar-08,5767.70,5818.60,5872.90,5719.80,-,-0.87%
3-Mar-08,5818.60,5884.30,5884.30,5770.10,-,-1.12%
29-Feb-08,5884.30,5965.70,5986.20,5859.30,-,-1.36%
28-Feb-08,5965.70,6076.50,6090.80,5960.30,-,-1.82%
27-Feb-08,6076.50,6087.40,6104.50,5989.00,-,-0.18%
26-Feb-08,6087.40,5999.50,6092.50,5991.60,-,1.47%
25-Feb-08,5999.50,5888.50,6011.70,5888.50,-,1.89%
22-Feb-08,5888.50,5932.20,5970.90,5863.80,-,-0.74%
21-Feb-08,5932.20,5893.60,6004.40,5893.60,-,0.65%
20-Feb-08,5893.60,5966.90,5966.90,5847.40,-,-1.23%
19-Feb-08,5966.90,5946.60,6033.70,5884.80,-,3.10%
15-Feb-08,5787.60,5879.30,5915.00,5763.50,-,-1.56%
14-Feb-08,5879.30,5880.10,5938.50,5859.40,-,-0.01%
13-Feb-08,5880.10,5910.00,5915.00,5814.80,-,-0.51%
12-Feb-08,5910.00,5707.70,5910.00,5707.70,-,3.54%
11-Feb-08,5707.70,5784.00,5789.60,5681.50,-,-1.32%
8-Feb-08,5784.00,5724.10,5805.30,5703.10,-,1.05%
7-Feb-08,5724.10,5875.40,5875.40,5708.80,-,-2.58%
6-Feb-08,5875.40,5868.00,5892.60,5816.40,-,0.13%
5-Feb-08,5868.00,6026.20,6026.20,5852.80,-,-2.63%
4-Feb-08,6026.20,6029.20,6071.30,6000.20,-,-0.05%
1-Feb-08,6029.20,5879.80,6044.90,5879.80,-,2.54%
31-Jan-08,5879.80,5837.30,5899.50,5689.40,-,0.73%
30-Jan-08,5837.30,5885.20,5885.20,5818.60,-,-0.81%
29-Jan-08,5885.20,5788.90,5885.20,5788.90,-,1.66%
28-Jan-08,5788.90,5869.00,5869.00,5705.10,-,-1.36%
25-Jan-08,5869.00,5875.80,5973.30,5848.50,-,-0.12%
24-Jan-08,5875.80,5609.30,5882.30,5609.30,-,4.75%
23-Jan-08,5609.30,5740.10,5844.90,5518.30,-,-2.28%
22-Jan-08,5740.10,5578.20,5764.00,5338.70,-,2.90%
21-Jan-08,5578.20,5901.70,5901.70,5571.00,-,-5.48%
18-Jan-08,5901.70,5902.40,6030.90,5856.80,-,-0.01%
17-Jan-08,5902.40,5942.90,6028.40,5895.40,-,-0.68%
16-Jan-08,5942.90,6025.60,6031.50,5908.50,-,-1.37%
15-Jan-08,6025.60,6215.70,6215.70,6025.60,-,-3.06%
14-Jan-08,6215.70,6202.00,6247.30,6173.00,-,0.22%
11-Jan-08,6202.00,6222.70,6251.80,6147.00,-,-0.33%
10-Jan-08,6222.70,6272.70,6314.50,6213.00,-,-0.80%
9-Jan-08,6272.70,6356.50,6356.50,6241.80,-,-1.32%
8-Jan-08,6356.50,6335.70,6399.60,6335.70,-,0.33%
7-Jan-08,6335.70,6348.50,6376.50,6275.20,-,-0.20%
4-Jan-08,6348.50,6479.40,6534.70,6333.20,-,-2.02%
3-Jan-08,6479.40,6416.70,6487.80,6394.60,-,0.98%
2-Jan-08,6416.70,6456.90,6512.30,6402.60,-,-0.62%
31-Dec-07,6456.90,6476.90,6480.20,6432.80,-,-0.31%
28-Dec-07,6476.90,6497.80,6497.80,6436.80,-,-0.32%
27-Dec-07,6497.80,6479.30,6504.70,6468.40,-,0.29%
24-Dec-07,6479.30,6434.10,6485.60,6431.20,-,0.70%
21-Dec-07,6434.10,6345.60,6451.80,6345.60,-,1.39%
20-Dec-07,6345.60,6284.50,6367.70,6284.50,-,0.97%
19-Dec-07,6284.50,6279.30,6319.10,6251.80,-,0.08%
18-Dec-07,6279.30,6277.80,6344.30,6254.50,-,0.02%
17-Dec-07,6277.80,6397.00,6397.00,6264.30,-,-1.86%
14-Dec-07,6397.00,6364.20,6426.20,6336.70,-,0.52%
13-Dec-07,6364.20,6559.80,6559.80,6364.20,-,-2.98%
12-Dec-07,6559.80,6536.90,6610.90,6429.50,-,0.35%
11-Dec-07,6536.90,6565.40,6597.50,6513.40,-,-0.43%
10-Dec-07,6565.40,6554.90,6596.70,6523.70,-,0.16%
7-Dec-07,6554.90,6485.60,6577.80,6485.60,-,1.07%
6-Dec-07,6485.60,6493.80,6591.80,6437.80,-,-0.13%
5-Dec-07,6493.80,6315.20,6493.80,6315.20,-,2.83%
4-Dec-07,6315.20,6386.60,6398.20,6289.30,-,-1.12%
3-Dec-07,6386.60,6432.50,6456.10,6379.90,-,-0.71%
30-Nov-07,6432.50,6349.10,6455.80,6334.00,-,1.31%
29-Nov-07,6349.10,6306.20,6363.50,6273.40,-,0.68%
28-Nov-07,6306.20,6140.70,6307.40,6109.60,-,2.70%
27-Nov-07,6140.70,6180.50,6197.10,6061.80,-,-0.64%
26-Nov-07,6180.50,6262.10,6307.80,6180.50,-,-1.30%
23-Nov-07,6262.10,6155.30,6262.10,6153.60,-,1.74%
22-Nov-07,6155.30,6070.90,6155.30,6026.90,-,1.39%
21-Nov-07,6070.90,6226.50,6226.50,6041.80,-,-2.50%
20-Nov-07,6226.50,6120.80,6227.70,6078.70,-,1.73%
19-Nov-07,6120.80,6291.20,6331.70,6120.80,-,-2.71%
16-Nov-07,6291.20,6359.60,6359.60,6283.90,-,-1.08%
15-Nov-07,6359.60,6432.10,6465.40,6335.50,-,-1.13%
14-Nov-07,6432.10,6362.40,6460.80,6362.40,-,1.10%
13-Nov-07,6362.40,6337.90,6387.40,6279.70,-,0.39%
12-Nov-07,6337.90,6304.90,6365.20,6268.60,-,0.52%
9-Nov-07,6304.90,6381.90,6442.90,6268.90,-,-1.21%
8-Nov-07,6381.90,6385.10,6432.30,6290.30,-,-0.05%
7-Nov-07,6385.10,6474.90,6519.20,6381.30,-,-1.39%
6-Nov-07,6474.90,6461.40,6512.10,6456.40,-,0.21%
5-Nov-07,6461.40,6530.60,6530.60,6420.40,-,-1.06%
2-Nov-07,6530.60,6586.10,6586.10,6483.40,-,-0.84%
1-Nov-07,6586.10,6721.60,6723.70,6549.70,-,-2.02%
31-Oct-07,6721.60,6659.00,6721.60,6636.90,-,0.94%
30-Oct-07,6659.00,6706.00,6706.00,6653.80,-,-0.70%
29-Oct-07,6706.00,6661.30,6726.90,6661.30,-,0.67%
26-Oct-07,6661.30,6576.30,6684.10,6567.10,-,1.29%
25-Oct-07,6576.30,6482.00,6587.60,6482.00,-,1.45%
24-Oct-07,6482.00,6514.00,6550.90,6460.90,-,-0.49%
23-Oct-07,6514.00,6459.30,6562.70,6459.30,-,0.85%
22-Oct-07,6459.30,6527.90,6527.90,6413.40,-,-1.05%
19-Oct-07,6527.90,6609.40,6615.80,6523.60,-,-1.23%
18-Oct-07,6609.40,6677.70,6722.00,6584.90,-,-1.02%
17-Oct-07,6677.70,6614.30,6690.50,6594.90,-,0.96%
16-Oct-07,6614.30,6644.50,6644.50,6596.30,-,-0.45%
15-Oct-07,6644.50,6730.70,6751.70,6632.10,-,-1.28%
12-Oct-07,6730.70,6724.50,6730.70,6660.00,-,0.09%
11-Oct-07,6724.50,6633.00,6730.10,6633.00,-,1.38%
10-Oct-07,6633.00,6615.40,6633.00,6587.70,-,0.27%
9-Oct-07,6615.40,6540.90,6625.30,6527.50,-,1.14%
8-Oct-07,6540.90,6595.80,6605.60,6540.90,-,-0.83%
5-Oct-07,6595.80,6547.90,6605.10,6547.90,-,0.73%
4-Oct-07,6547.90,6535.20,6593.30,6507.20,-,0.19%
3-Oct-07,6535.20,6500.40,6542.80,6495.00,-,0.54%
2-Oct-07,6500.40,6506.20,6567.00,6489.60,-,-0.09%
1-Oct-07,6506.20,6466.80,6514.50,6419.20,-,0.61%
